docity,강원강릉시,강원고성군,강원동해시,강원삼척시,강원속초시,강원양구군,강원양양군,강원영월군,강원원주시,강원인제군,강원정선군,강원철원군,강원춘천시,강원태백시,강원평창군,강원홍천군,강원화천군,강원횡성군,경기가평군,인천강화군,경기고양시,경기과천시,경기광명시,경기광주시,경기구리시,경기군포시,경기김포시,경기남양주시,경기동두천시,경기부천시,경기성남시,경기수원시,경기시흥시,경기안산시,경기안성시,경기안양시,경기양주시,경기양평군,경기연천군,경기오산시,인천옹진군,경기용인시,경기의왕시,경기의정부시,경기이천시,경기파주시,경기평택시,경기포천시,경기하남시,경기화성시,경상거제시,경상거창군,경상경산시,경상경주시,경상고령군,경상고성군,경상구미시,경상군위군,경상김천시,경상김해시,경상남해군,경상문경시,경상밀양시,경상봉화군,경상사천시,경상산청군,경상상주시,경상성주군,경상안동시,경상양산시,경상영덕군,경상영양군,경상영주시,경상영천시,경상예천군,경상울릉군,경상울진군,경상의령군,경상의성군,경상진주시,경상창녕군,경상창원시,경상청도군,경상청송군,경상칠곡군,경상통영시,경상포항시,경상하동군,경상함안군,경상함양군,경상합천군,광주광산구,광주남구,광주동구,광주북구,광주서구,대구달서구,대구수성구,대구달성군,대구북구,대구서구,대구중구,대전대덕구,대전동구,대전서구,대전유성구,대전중구,부산강서구,부산금정구,부산기장군,부산남구,부산동구,부산동래구,부산부산진구,부산북구,부산사상구,부산사하구,부산서구,부산수영구,부산연제구,부산영도구,부산중구,부산해운대구,서울강남구,서울강동구,서울강북구,서울강서구,서울관악구,서울광진구,서울구로구,서울금천구,서울노원구,서울도봉구,서울동대문구,서울동작구,서울마포구,서울서대문구,서울서초구,서울성동구,서울성북구,서울송파구,서울양천구,서울영등포구,서울용산구,서울은평구,서울종로구,서울중구,서울중랑구,울산남구,울산동구,울산북구,울산울주군,울산중구,인천계양구,인천남동구,인천동구,인천부평구,인천서구,인천연수구,인천중구,전라강진군,전라고창군,전라고흥군,전라곡성군,전라광양시,전라구례군,전라군산시,전라김제시,전라나주시,전라남원시,전라담양군,전라목포시,전라무안군,전라무주군,전라보성군,전라부안군,전라순창군,전라순천시,전라신안군,전라여수시,전라영광군,전라영암군,전라완도군,전라완주군,전라익산시,전라임실군,전라장성군,전라장수군,전라장흥군,전라전주시,전라정읍시,전라진도군,전라진안군,전라함평군,전라해남군,전라화순군,제주서귀포시,제주제주시,충청계룡시,충청공주시,충청괴산군,충청금산군,충청논산시,충청단양군,충청보령시,충청보은군,충청부여군,충청서산시,충청서천군,충청아산시,충청영동군,충청예산군,충청옥천군,충청음성군,충청제천시,충청증평군,충청진천군,충청천안시,충청청양군,충청청주시,충청충주시,충청태안군,충청홍성군
강원정선군,,,,,,,,,,,0.99,,,,0.01000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강원철원군,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강원춘천시,,,,,,,,,,,,,0.99,,,0.004484663071208125,,,0.005515336928791879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강원태백시,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강원평창군,,,,,,,,0.005241205172493368,,,0.004758794827506638,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강원홍천군,,,,,,,,,,,,,0.004960340242788527,,,0.99,,0.005039659757211469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강원화천군,,,,,,0.010000000000000033,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강원횡성군,,,,,,,,,0.005802588753545438,,,,,,,0.004197411246454577,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기가평군,,,,,,,,,,,,,0.010000000000000023,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인천강화군,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,0.00999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기고양시,,,,,,,,,,,,,,,,,,,,,0.99,,0.0003136698121663515,,,,0.0009496912879772251,,,0.00039816630821177574,,,,,,,,,,,,,,0.000276606219432426,,0.000599981319924743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00030468680794809865,0.0004942642516538849,,,0.00032653741124058223,,0.0002726787347719781,0.00028133799154644466,,0.0003100495136565411,0.0004269506644846617,0.0004026508889175575,,,0.0002965458797625496,,0.00038155725093477305,0.000371497458412319,0.000315258263300451,0.0004522708178678458,0.00033150496580604906,0.0003033582039211621,,,,,,,0.0004969695947119272,0.00029008923498976684,0.00028850646094326045,0.0003934897521366002,0.0004452649836996548,,0.00027641592158138067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기과천시,,,,,,,,,,,,,,,,,,,,,,0.99,0.0003036166460450963,0.00015594429563134038,0.00016619184173588856,0.0004184174160980271,,,,0.00017162034492822318,0.00026142161404489204,0.00026252879180423214,0.0002148457680906491,0.00019433000800040054,,0.0007114893548542304,,,,,,,0.0003873449515730921,,,,,,0.00015734508439038943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00033193765236966586,0.00022483473525749953,0.0001562705164391634,0.00020289208481669976,0.0005860704558422726,0.0002504804340440201,0.00032107193805152787,0.00046380648001412733,,,0.00022003924055517303,0.00036267273171607166,0.00022411043048266267,0.00021399988254230742,0.0005106488206467262,0.00023778177181256002,0.00020540669581373561,0.000262137628523079,0.00025528665903438205,0.000273952891636903,0.00029910559638250564,0.00018498079469617622,0.0002306040202314311,0.00024649690208342897,0.00016960079634368552,,,,,,,0.00016071472346774454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기광명시,,,,,,,,,,,,,,,,,,,,,0.00013242353427012497,0.00023424094866790718,0.99,,,0.00019744315041590326,0.0001419685344278165,,,0.00030307481224127995,,0.00012240115569514385,0.0002333010260355866,0.00014413300175814868,,0.00023277594157777935,,,,,0.0001396448211063556,,0.00016323229924960144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017077228147139006,0.00012098485303385841,0.0001247255585135346,0.0003494927556734666,0.0003708589261545544,0.00014020740000229945,0.0010337327923089397,0.0006421065164564629,,,0.00015177886866418047,0.00037496055490136366,0.00027939721287654194,0.00022153693631336719,0.000192107589637761,0.00015943124898395284,0.00015584133000431434,0.00013168889288196352,0.0006659035480565498,0.00047456032784271766,0.00025598290495270026,0.00019089511889798595,0.0001951894523878456,0.0001891426847193515,0.00011573642234761797,,,,,,0.00021442591365819204,0.00023136593381348339,0.0001446039613652442,0.00021499104231278692,0.00015394228445245143,0.00015707574040078418,0.00013192172146869993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기광주시,,,,,,,,,,,,,,,,,,,,,,0.0006094423303418665,,0.99,0.0006388610794519035,,,0.0005881914595583314,,,0.0013906202213189289,,,,,,,0.0006537361089843398,,,,0.0006910650344889433,,,0.0006410193086322486,,,,0.0010293047168343276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006723771392066067,0.0008438646499004284,,,,0.0007086959335528485,,,,,,,,,0.0006872771466471055,,,0.0008455448710821281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기구리시,,,,,,,,,,,,,,,,,,,,,,0.0001775217956398162,,0.0001746165042414345,0.99,,,0.00044208728618658476,,,0.0002454229059521812,,,,,,0.00017570970525558445,,,,,,,0.00021846554054953158,,,,,0.000407484479916046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00035167357513676253,0.0005510746463469664,0.0003772207950228852,,0.0001941746065984484,0.0005275174629140896,0.00016431794879195286,,0.00042539954408644395,0.00035942591033985604,0.00048072929477541236,0.0002068096675682126,0.00019934840755394878,0.0002310550569851657,0.00026314459817653775,0.0004445930052150973,0.0004010715344480384,0.00043253728147104676,0.00015957216017825634,0.00018004148371812833,0.0002507427975039424,0.0002230700818365057,0.00029362194962153255,0.0003252417807510614,0.0011163081932185394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기군포시,,,,,,,,,,,,,,,,,,,,,,0.000521249790495691,0.0003188166341313598,,,0.99,,,,0.0002082262667644155,0.00021893205713474864,0.0005002252837420715,0.0003874404569261444,0.000441045868517859,,0.001236107412428892,,,,,,,0.0013346628126060904,,,,,,,0.00022783533118044693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023068192717066682,,,0.00020564534247656822,0.0003525958089402451,0.0001952506047519059,0.0002973097942998564,0.00043942835793499713,,,,0.00027419015011534886,0.00020381841804048196,0.00019021283306683924,0.00028653019240573225,0.00019045790210083,,0.00020266491253505568,0.000251156952335408,0.00024670637725731053,0.000231310370256811,,0.0001929714426691076,0.00019883541636076546,,,,,,,,0.00022070057539640294,,,,0.00019499070795795702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기김포시,,,,,,,,,,,,,,,,,,,,0.000265429072433408,0.0009256901360257899,,0.0003277802863077163,,,,0.99,,,0.0005131799890729141,,,,,,,,,,,0.00032903326872962504,,,,,0.00038629393939886394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00047722566186811637,,,0.0003264025023135428,0.00026876277752610906,,,,0.0002887861173884455,0.0003671563539839892,0.00033101248607628783,,,,,0.00038251450578582124,0.00035150153960569557,0.0002790956484550945,0.0003491879405703123,0.00027763606068466676,,,,,,,,0.0007749532005801291,0.00036308007113707025,0.00039336380386057515,0.0005657186949713272,0.000792211731209127,0.00028955656888156447,0.0003744276431338161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기남양주시,,,,,,,,,,,,,,,,,,,,,,,,0.00032335745704490645,0.0008891874680296862,,,0.99,,,0.00036811261035724036,,,,,,0.000354687915851635,,,,,,,0.0004033399675407527,,,,,0.0007386413170072082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003990921762378176,0.0005542971975738965,0.00047223645388845233,,,0.0004953509253390132,,,0.0005570955606345299,0.0005182009323188838,0.00046747199444832106,,,,0.0003387135595944435,0.00044703899769482495,0.0004357137827154997,0.00047674080206452885,,,0.00032255871785973186,,0.00036072688658378123,0.0003800397767794931,0.0006973955004353635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기동두천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,0.002935643834501663,,0.0018127818061485321,,,,,0.002092941357459824,,,,0.0031586330018899926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기부천시,,,,,,,,,,,,,,,,,,,,,0.0002271785927487653,0.00017894371778656362,0.0004096003231531198,,,0.0001742798021520739,0.0003003927368936499,,,0.99,,,0.0002665594253939471,0.00016129493203640355,,0.00018501221973888225,,,,,0.0002954688064337508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000426550343398984,0.00022848921592026657,,0.00035128436681378035,0.0002830301165396368,,,,0.0002486165880870956,0.0002706640897950723,0.00022330700564608476,0.00016158622096261254,0.00015481966282776132,0.00015900050834137435,,0.0004218326719471039,0.00032433267360527853,0.000212500185617214,0.00021311465043455667,0.00018880730114774195,0.0001786879234853628,,,,,,,0.0008491401757981249,0.0005716576436723094,0.0003404922596883138,0.0009836593841848203,0.00041870502668153465,0.000297883563557115,0.00029310786551070924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기성남시,,,,,,,,,,,,,,,,,,,,,,0.000370501392908866,,0.0005043055767943997,0.0003256277932101604,0.00024907008612565923,,0.0002428296753777238,,,0.99,0.0002591432639859653,,,,0.0002858216660795717,,,,,,0.00021358816417884867,0.0002676337381386232,,,,,,0.0004503510552989965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004582784205719,0.0005763942711013085,0.00022221271267775192,,0.0003012315057183926,0.0004641860832001019,0.00022457637115003062,0.00024367556434251377,0.00021819702756216162,,0.0003146189693182283,0.00026920436654356703,0.00021453839934470564,0.0002244798283204732,0.0004927841744819152,0.00033119491342649675,0.00027429827753113823,0.0006579723692259099,,0.00022220773233166044,0.00028008960362527126,,0.0002615037762768529,0.000288406519139148,0.0002910767020116669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기수원시,,,,,,,,,,,,,,,,,,,,,,0.000630020853373753,0.0003807380342451571,,,0.000963623724328732,,,,,0.00043880296750056227,0.99,0.0004394993625853522,0.0006061982536690249,,0.0007955242398449349,,,,0.0004888698269124053,,0.00047597122806894014,0.00151225874506951,,,,,,,0.00045243821205882866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003699878447187352,,,,0.00044211278690557996,,0.00037107905822371054,0.0004660284595580533,,,,0.0003692226020741269,,,0.00044154973274979884,,,0.00035607406811280387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기시흥시,,,,,,,,,,,,,,,,,,,,,,0.00033959946327375204,0.0004779908691285261,,,0.0004915967686771766,,,,0.000404097859015121,,0.0002894812613952125,0.99,0.0006145261218796782,,0.00044352815611256466,,,,,0.0003555900488756374,,0.0003861457938084512,,,,,,,0.0002888363780594235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00030060610585294075,0.0003422196846969313,,0.00039377803954133164,0.0004931660718406507,,,,0.00030718965343586935,0.000260658502991325,,0.00025053148155188595,,,,0.00036005435237440283,0.0003204675260614891,0.0002568861100535199,,,,,,,,,,0.0003108026990109135,0.0005631556772540797,0.00032669951531403565,0.0003592121311777555,0.00026683447042324195,0.0004955331351662951,0.0003008121230277952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기안산시,,,,,,,,,,,,,,,,,,,,,,0.0005095896985439229,0.0004898994627444722,,,0.000928385586955889,,,,0.000405652173931121,,0.0006623956438296677,0.0010194852066370491,0.99,,0.0007004466545637251,,,,,0.00039626206157997683,,0.0008113398898636116,,,,,,,0.000852502633783648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044418195561025736,,0.00044229923374907365,0.0005540175399884903,,,,0.00038888596146508723,,,,,,,0.0004027971105470159,,,,,,,,,,,,,0.0004924362289452899,,,,0.0004994229572617112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
