docity,강원강릉시,강원고성군,강원동해시,강원삼척시,강원속초시,강원양구군,강원양양군,강원영월군,강원원주시,강원인제군,강원정선군,강원철원군,강원춘천시,강원태백시,강원평창군,강원홍천군,강원화천군,강원횡성군,경기가평군,인천강화군,경기고양시,경기과천시,경기광명시,경기광주시,경기구리시,경기군포시,경기김포시,경기남양주시,경기동두천시,경기부천시,경기성남시,경기수원시,경기시흥시,경기안산시,경기안성시,경기안양시,경기양주시,경기양평군,경기연천군,경기오산시,인천옹진군,경기용인시,경기의왕시,경기의정부시,경기이천시,경기파주시,경기평택시,경기포천시,경기하남시,경기화성시,경상거제시,경상거창군,경상경산시,경상경주시,경상고령군,경상고성군,경상구미시,경상군위군,경상김천시,경상김해시,경상남해군,경상문경시,경상밀양시,경상봉화군,경상사천시,경상산청군,경상상주시,경상성주군,경상안동시,경상양산시,경상영덕군,경상영양군,경상영주시,경상영천시,경상예천군,경상울릉군,경상울진군,경상의령군,경상의성군,경상진주시,경상창녕군,경상창원시,경상청도군,경상청송군,경상칠곡군,경상통영시,경상포항시,경상하동군,경상함안군,경상함양군,경상합천군,광주광산구,광주남구,광주동구,광주북구,광주서구,대구달서구,대구수성구,대구달성군,대구북구,대구서구,대구중구,대전대덕구,대전동구,대전서구,대전유성구,대전중구,부산강서구,부산금정구,부산기장군,부산남구,부산동구,부산동래구,부산부산진구,부산북구,부산사상구,부산사하구,부산서구,부산수영구,부산연제구,부산영도구,부산중구,부산해운대구,서울강남구,서울강동구,서울강북구,서울강서구,서울관악구,서울광진구,서울구로구,서울금천구,서울노원구,서울도봉구,서울동대문구,서울동작구,서울마포구,서울서대문구,서울서초구,서울성동구,서울성북구,서울송파구,서울양천구,서울영등포구,서울용산구,서울은평구,서울종로구,서울중구,서울중랑구,울산남구,울산동구,울산북구,울산울주군,울산중구,인천계양구,인천남동구,인천동구,인천부평구,인천서구,인천연수구,인천중구,전라강진군,전라고창군,전라고흥군,전라곡성군,전라광양시,전라구례군,전라군산시,전라김제시,전라나주시,전라남원시,전라담양군,전라목포시,전라무안군,전라무주군,전라보성군,전라부안군,전라순창군,전라순천시,전라신안군,전라여수시,전라영광군,전라영암군,전라완도군,전라완주군,전라익산시,전라임실군,전라장성군,전라장수군,전라장흥군,전라전주시,전라정읍시,전라진도군,전라진안군,전라함평군,전라해남군,전라화순군,제주서귀포시,제주제주시,충청계룡시,충청공주시,충청괴산군,충청금산군,충청논산시,충청단양군,충청보령시,충청보은군,충청부여군,충청서산시,충청서천군,충청아산시,충청영동군,충청예산군,충청옥천군,충청음성군,충청제천시,충청증평군,충청진천군,충청천안시,충청청양군,충청청주시,충청충주시,충청태안군,충청홍성군
강원정선군,,,,,,,,0.003421381540585465,,,0.99,,,0.002563758175271717,0.00401486028414283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강원철원군,,,,,,,,,,,,0.99,,,,,0.0017639996481611593,,0.0015732249019787847,,,,,,,,,,0.0017565024698182024,,,,,,,,,,0.002839702754551513,,,,,,,,,0.002066570225490355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강원춘천시,,,,,,0.0018395745950330197,,,,,,,0.99,,,0.002536435240828052,0.0025046265176165462,,0.0031193636465223907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강원태백시,,,,0.0034570502867782103,,,,,,,0.003275054476413421,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032678952368083653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강원평창군,,,,,,,,0.003164180193569588,,,0.0028729431195487053,,,,0.99,,,0.0018001424951941296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021627341916875664,,,,,,,,
강원홍천군,,,,,,,,,0.0018835968937581896,,,,0.0030127010788543224,,,0.99,,0.0030608764005015847,0.0020428256268858985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강원화천군,,,,,,0.002499562661268899,,,,0.0015162120326612475,,0.0017711091980136208,0.0024587160784032285,,,,0.99,,0.0017544000296530055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강원횡성군,,,,,,,,,0.004577379430229047,,,,,,0.0021114874332043257,0.0033111331365666455,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기가평군,,,,,,,,,,,,0.001034289155965393,0.002005098575006044,,,0.0011055254754056814,0.0011487696176183302,,0.99,,,,,,,,,0.001196877467886302,0.0010035234957799066,,,,,,,,,0.0010668709113669445,,,,,,,,,,0.0014390453009714148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인천강화군,,,,,,,,,,,,,,,,,,,,0.99,0.0009062745579673203,,,,,,0.0009894653442297295,,,0.0006795287808959164,,,,,,,,,,,0.0006844675788392241,,,,,0.0009546346716901779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006363773599233346,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007756498062103423,0.0006294436011119071,0.0007459850693032329,0.0007380736907228364,0.000893408250818248,0.0006041898835793734,0.0007625014047083633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기고양시,,,,,,,,,,,,,,,,,,,,0.00016160339693270683,0.99,0.0001381754553862927,0.0002032350934739242,,0.00013653413855168253,0.00012172476432587175,0.0006153304851059804,0.00011233336672382199,0.00011814773376256838,0.0002579826420295485,0.00010925202050358593,,0.00014083594803813616,0.00010883398822919739,,0.00013089644036721546,0.00015821975409870237,,,,0.00016483035585562197,,0.00011264292862143877,0.00017922059656797407,,0.00038874400693951835,,,0.00010682112910885214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00015251021638644597,0.0001291267606059341,0.00019741476384333462,0.00032024707985741046,0.00017223218558977188,0.0001448922736907098,0.00021157235641476897,0.0001710879226156072,0.00017667587380179275,0.00018228643877079298,0.00017395202720092403,0.00020088940486282314,0.0002766327993312789,0.00026088832228177356,0.00014627245886282867,0.00017236805945289782,0.00019214003788444286,0.00013154266630792632,0.0002472211878593422,0.0002407031781742248,0.00020426429361431348,0.00029303840656541216,0.00021479096839874292,0.0001965539256206845,0.00015317291557077258,,,,,,0.00032199994426435774,0.00018795660437242702,0.00018693108256952163,0.0002549525757808707,0.0002884991384981364,0.0001527225888463976,0.00017909729748070145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기과천시,,,,,,,,,,,,,,,,,,,,,9.643956011821514e-05,0.99,0.0002509115547004385,0.00012887378269013845,0.00013734244789163303,0.000345783954056665,9.64187650881083e-05,9.984555127375118e-05,,0.00014182861224865142,0.00021604119690644104,0.0002169561786656576,0.0001775504946603875,0.00016059608413264296,,0.0005879812668531065,7.651488446575326e-05,,,9.523608238070281e-05,9.840066501226783e-05,0.0001061688301274101,0.00032010538707464366,8.831400921804058e-05,,,,,0.00013003140724702022,0.00010523673466623969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002743162916282131,0.00018580546787853514,0.00012914337452949479,0.00016767186220155398,0.00048433394925763613,0.0002069993063512428,0.00026533676659884465,0.00038329388884428105,0.00011863263776243954,0.00011254220050633188,0.00018184242748864906,0.00029971604043349623,0.00018520689583217812,0.00017685144715822414,0.0004220048247136773,0.00019650501651366208,0.0001697499595751722,0.00021663291777632778,0.0002109712143486479,0.00022639715855726308,0.0002471835822756216,0.000152869809318842,0.00019057325739592557,0.0002037072793479462,0.00014015963895044775,,,,,,0.00012000617809882717,0.00013281610759428955,9.838618320637867e-05,0.00012064644524600303,9.95184360352888e-05,0.00011079701914693607,9.280496594971883e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기광명시,,,,,,,,,,,,,,,,,,,,,0.00011925399753299088,0.00021094565757160926,0.99,7.297810917013066e-05,9.619896573236905e-05,0.00017780740487241382,0.00012784974625342464,7.209543051700667e-05,,0.00027293398496378284,0.00010272090915421867,0.00011022834573746149,0.00021009921036044122,0.00012979895704208358,,0.00020962634561641299,6.821245838193792e-05,,,,0.00012575712650700094,6.369220617220194e-05,0.00014699882705371953,7.907118878410794e-05,,7.985123891171106e-05,,,8.119547643393737e-05,8.243192868709646e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00015378895711807644,0.00010895289454968115,0.00011232158641026073,0.000314735658224193,0.0003339769604284036,0.00012626375686269098,0.0009309279392310675,0.0005782489445812322,9.942418717432174e-05,9.662912830403637e-05,0.00013668444154583915,0.0003376706816928994,0.00025161112576211123,0.00019950506080504808,0.0001730024662685568,0.00014357579170353935,0.00014034289060706084,0.00011859241632105366,0.0005996793584677879,0.0004273652449901297,0.00023052537363522175,0.00017191057589267385,0.00017577783738987056,0.00017033242150820243,0.00010422642093939182,,,,,,0.00019310123022575339,0.0002083565632973439,0.00013022307965844675,0.00019361015676628364,0.0001386327053684239,0.00014145453873808738,0.00011880209007626121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기광주시,,,,,,,,,,,,,,,,,,,,,,0.00025962670802736335,0.00017487489599339666,0.99,0.0002721593015238429,0.0002124162946174447,,0.00025057368799649487,,,0.0005924139696282508,0.00024511220406676226,0.00015306160157935357,0.0001596529681503427,,0.0002276504465012177,,0.0002784961684545497,,0.000182762337377404,,0.0002943985525858298,0.0002309554755897125,0.00015127429288234749,0.0002730787222948735,,,,0.0004384910300517335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00028643737809801325,0.0003594922606564157,0.0001923588097663467,0.00015862919607371318,0.00022237612129239986,0.00030190943926965553,0.0001829218228741523,0.00019562748612225422,0.00019427568729636253,0.00018403203685315832,0.00023824518757044468,0.00020617796816264499,0.0001774242585459861,0.00018426104603798946,0.0002927848857927773,0.0002439068105809054,0.00021702384742773183,0.0003602080466667472,0.0001705357694715221,0.0001811940874298758,0.00021246819009171824,0.00017371396662049524,0.0002058209304481958,0.00021976463902011293,0.00024141147050947003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기구리시,,,,,,,,,,,,,,,,,,,,,9.934629658253652e-05,0.00014318281454260434,0.00011929069972072196,0.0001408395090460177,0.99,0.00010250213496573554,8.712228692033891e-05,0.00035657200109742287,9.118070601065943e-05,9.447675468569621e-05,0.00019794945347869494,9.367183830227655e-05,8.513388990257342e-05,,,0.0001161151892266642,0.00014172124639833924,9.486846850261802e-05,,,,7.853818566134825e-05,0.00010204768547007109,0.0001762065940337836,,8.877339979218513e-05,,9.36955215215241e-05,0.0003286625989024342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002836474930126717,0.00044447735897806324,0.00030425297885653736,0.00012655841414889246,0.0001566143840831734,0.00042547696629693384,0.00013253305771892713,0.0001244998756811229,0.0003431122573310447,0.0002899002529605757,0.00038773928131440407,0.00016680537829347802,0.00016078738931907588,0.00018636085363040163,0.00021224314492089685,0.0003585930256238045,0.0003234901434396661,0.00034886930437143737,0.00012870527213077308,0.00014521510601150193,0.00020224029023311853,0.00017992045451367786,0.00023682510086591493,0.0002623285405994433,0.0009003747873658302,,,,,,9.033868390688607e-05,8.225089787043339e-05,,8.532586511321342e-05,7.861616664386332e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기군포시,,,,,,,,,,,,,,,,,,,,,9.543695723207929e-05,0.0003884348272776246,0.000237581839782192,0.00011844489956912289,0.0001104485772024994,0.99,0.00010022124176415397,8.724553497316034e-05,,0.00015517000762414493,0.00016314795199783228,0.00037276738568177626,0.00028872024451723015,0.0003286669441081737,,0.0009211460186618096,,,,0.00012854165340553682,0.0001224552917692818,0.00012487638802527413,0.0009945894051976622,,,,,,0.0001085205530174079,0.00016978266299283798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001719039435035481,0.00013687961858078153,0.00010739262543168942,0.0001532467054027412,0.00026275404737193973,0.00014550055715232998,0.00022155496405473472,0.0003274615768249059,0.00010015901427542465,9.65064329441108e-05,0.0001350008331939248,0.00020432622812183545,0.00015188528312359633,0.00014174641468544846,0.0002135220154066714,0.0001419290398866956,0.0001301967631108843,0.00015102569196416785,0.00018716191196394406,0.0001838453478266177,0.00017237225866850595,0.00012785670001954792,0.00014380212782705857,0.00014817195521042034,0.00011218089728466325,,,,,,0.00012902184932951776,0.00016446585005367562,0.00011840472252392798,0.0001359010344639848,0.0001104925608518076,0.00014530688231905755,0.00011182576182205156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기김포시,,,,,,,,,,,,,,,,,,,,0.0001787560146364659,0.0006234158074216709,0.00013996086793158937,0.00022074709872433858,,0.00012130765785472734,0.00012950648487609136,0.99,,,0.0003456064883807099,,,0.00016267888375115223,0.00012075636934548424,,0.00013714080143990414,0.00012797591228655056,,,,0.00022159093298143988,,0.0001184373076528418,0.00014236004352891706,,0.0002601537369365805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000142105007278561,0.0001192292084295957,0.00016164165453513385,0.00032139266665747894,0.00017188624750210735,0.0001326447430453369,0.00021981921552913895,0.0001810011335711826,0.00014631056237066038,0.0001487584593071332,0.00015323178712230376,0.00019448606346483894,0.00024726532773872883,0.00022292385782552443,0.00014053075930358578,0.0001535075097311936,0.0001653780906379688,0.00012260352716085215,0.00025760843741811837,0.00023672242751125096,0.00018795991472535264,0.00023516430978420496,0.00018697693991230063,0.00017397821689306206,0.00013346418969319086,,,,,,0.0005219004248309387,0.0002445201119657693,0.00026491501189267083,0.00038098923524584064,0.0005335233647200689,0.0001950049321671934,0.0002521622542802573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기남양주시,,,,,,,,,,,,,,,,,,,0.00015490564389774333,,0.00013411919931389303,0.0001707994940020408,0.0001466951217551763,0.0002127690894585373,0.0005850850314682692,0.0001328580104778241,,0.99,0.00015942549317063726,,0.00024221796410601478,,,,,0.00014602928052322262,0.00023338451999026634,0.00018149662717115636,,,,,0.00013366070881115389,0.00026539755235631965,,0.00012802025544302834,,0.0001812356010572822,0.00048602571869636155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002626025072196,0.0003647273549681531,0.0003107314153853601,0.0001551200725807604,0.0001789479263826399,0.000325940729216549,0.00015861697255420488,0.00015163711686420273,0.00036656867684712463,0.00034097602552194116,0.00030759640280175326,0.0001865179046203416,0.00018454348994075592,0.0002054057200145336,0.0002228733993666993,0.00029415149834870137,0.0002866995109997948,0.00031369527485155727,0.00015572555327985886,0.00016997385308688897,0.00021224351936438343,0.00020426958190611623,0.00023735816054177246,0.00025006603528604857,0.0004588859863513409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기동두천시,,,,,,,,,,,,0.0003537417488209753,,,,,,,0.00030740713239999233,,0.00033386924635173365,,,,0.0003541143644977018,,,0.0003773345855982317,0.99,,,,,,,,0.0009343232997492605,,0.0005769515562277455,,,,,0.0006661175488325238,,0.0004208669021617669,,0.0010052937533969427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004190854557052175,,,0.0003042387686518063,,,0.000445834155585297,0.0004726738431139657,0.00033736430626786566,,0.00030822625027488495,0.0003281149748186281,,0.0003263487337037878,0.00035163756597427767,,,,,0.00034935049492555974,0.00033035071168349315,0.00032375703368238114,0.0003729975675759716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
