행정구역(시도),행정구역(시군구),연도,총인구수(명),유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,학령인구(명),행정구역
강원특별자치도,강릉시,2033,199243.0,35.0,43.0,500.0,2920.0,381.0,344.0,17753.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2034,198162.0,35.0,44.0,475.0,3014.0,351.0,338.0,17009.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2035,197087.0,35.0,44.0,450.0,3111.0,339.0,333.0,16300.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2036,196017.0,35.0,45.0,428.0,3211.0,313.0,328.0,15618.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2037,194953.0,34.0,46.0,406.0,3315.0,301.0,323.0,14967.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2038,193895.0,34.0,46.0,385.0,3421.0,279.0,318.0,14341.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2039,192843.0,34.0,47.0,366.0,3531.0,268.0,313.0,13742.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2040,191797.0,34.0,48.0,347.0,3645.0,248.0,308.0,13168.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2041,190756.0,33.0,48.0,329.0,3762.0,238.0,303.0,12618.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2042,189721.0,33.0,49.0,313.0,3884.0,221.0,298.0,12091.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2043,188691.0,33.0,50.0,297.0,4009.0,212.0,293.0,11586.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2044,187667.0,33.0,51.0,282.0,4137.0,197.0,289.0,11101.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2045,186649.0,33.0,51.0,267.0,4271.0,188.0,284.0,10638.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2046,185636.0,32.0,52.0,254.0,4408.0,175.0,280.0,10193.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2047,184629.0,32.0,53.0,241.0,4550.0,168.0,276.0,9767.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2048,183627.0,32.0,54.0,228.0,4697.0,156.0,271.0,9359.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2049,182631.0,32.0,54.0,217.0,4848.0,149.0,267.0,8968.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2050,181639.0,32.0,55.0,206.0,5004.0,139.0,263.0,8594.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2051,180654.0,31.0,56.0,195.0,5165.0,133.0,259.0,8235.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2052,179673.0,31.0,57.0,185.0,5331.0,124.0,255.0,7891.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2053,178698.0,31.0,58.0,176.0,5503.0,118.0,251.0,7561.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2054,177729.0,31.0,59.0,167.0,5680.0,110.0,247.0,7245.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2055,176764.0,31.0,59.0,159.0,5863.0,105.0,243.0,6942.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2056,175805.0,30.0,60.0,150.0,6052.0,98.0,239.0,6652.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2057,174851.0,30.0,61.0,143.0,6246.0,93.0,235.0,6375.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2058,173902.0,30.0,62.0,136.0,6447.0,87.0,232.0,6108.0,강원특별자치도 강릉시
강원특별자치도,강릉시,2059,172959.0,30.0,63.0,129.0,6655.0,83.0,228.0,5853.0,강원특별자치도 강릉시
강원특별자치도,고성군,2010,35530.99999999999,11.1,13.799999999999999,222.99999999999994,332.3,202.79999999999998,94.49999999999999,4765.0,강원특별자치도 고성군
강원특별자치도,고성군,2011,35425.799999999996,11.1,13.799999999999999,258.4,292.19999999999993,188.7,89.5,4834.0,강원특별자치도 고성군
강원특별자치도,고성군,2012,35469.5,11.1,13.799999999999999,235.49999999999994,343.49999999999994,200.79999999999995,76.39999999999998,4762.0,강원특별자치도 고성군
강원특별자치도,고성군,2013,35669.09999999999,11.1,13.799999999999999,205.39999999999998,319.5,192.2,88.69999999999999,4672.0,강원특별자치도 고성군
강원특별자치도,고성군,2014,35485.299999999996,11.1,13.799999999999999,203.09999999999997,309.2,178.29999999999995,97.69999999999999,4317.0,강원특별자치도 고성군
강원특별자치도,고성군,2015,35253.2,10.8,13.799999999999999,197.7,341.29999999999995,192.09999999999997,85.49999999999999,4070.0,강원특별자치도 고성군
강원특별자치도,고성군,2016,35281.899999999994,10.8,13.799999999999999,183.99999999999997,331.7,195.5,80.19999999999999,3874.0,강원특별자치도 고성군
강원특별자치도,고성군,2017,35253.399999999994,10.8,13.799999999999999,159.79999999999998,335.0,159.09999999999997,67.19999999999999,3736.0,강원특별자치도 고성군
강원특별자치도,고성군,2018,33497.799999999996,10.8,13.799999999999999,136.99999999999997,358.5,160.39999999999998,87.19999999999999,3165.0,강원특별자치도 고성군
강원특별자치도,고성군,2019,32712.599999999995,11.0,12.9,155.69999999999996,324.09999999999997,148.59999999999997,72.39999999999999,2952.0,강원특별자치도 고성군
강원특별자치도,고성군,2020,32347.799999999996,10.9,12.9,129.7,357.29999999999995,119.39999999999998,76.6,2750.0,강원특별자치도 고성군
강원특별자치도,고성군,2021,32803.2,10.8,12.9,121.69999999999999,363.5,114.19999999999999,73.49999999999999,2711.0,강원특별자치도 고성군
강원특별자치도,고성군,2022,32827.2,10.8,12.9,135.0,399.19999999999993,130.79999999999998,69.79999999999998,2651.0,강원특별자치도 고성군
강원특별자치도,고성군,2023,32735.899999999994,11.8,13.899999999999999,119.79999999999998,395.2,156.79999999999998,70.1,2553.0,강원특별자치도 고성군
강원특별자치도,고성군,2024,32581.799999999996,11.8,13.899999999999999,118.89999999999998,420.9,183.89999999999998,67.99999999999999,2446.0,강원특별자치도 고성군
강원특별자치도,고성군,2025,32418.999999999996,11.7,13.899999999999999,109.89999999999998,425.59999999999997,220.79999999999998,66.79999999999998,2339.0,강원특별자치도 고성군
강원특별자치도,고성군,2026,32248.999999999993,11.7,13.899999999999999,105.6,448.29999999999995,263.1,64.6,2235.0,강원특별자치도 고성군
강원특별자치도,고성군,2027,32077.199999999993,11.7,13.899999999999999,100.49999999999999,458.29999999999995,318.1,63.39999999999999,2136.0,강원특별자치도 고성군
강원특별자치도,고성군,2028,31906.399999999994,11.7,13.0,95.39999999999999,480.0999999999999,385.7,62.19999999999999,2040.0,강원특별자치도 고성군
강원특별자치도,고성군,2029,31736.499999999996,11.7,13.0,90.39999999999998,494.79999999999995,468.7,60.99999999999999,1949.0,강원특별자치도 고성군
강원특별자치도,고성군,2030,31568.299999999996,11.6,13.0,86.39999999999998,516.9999999999999,571.4,58.89999999999999,1862.0,강원특별자치도 고성군
강원특별자치도,고성군,2031,31400.199999999997,11.6,13.0,81.49999999999999,535.8999999999999,698.5,57.69999999999999,1779.0,강원특별자치도 고성군
강원특별자치도,고성군,2032,31233.899999999994,11.6,13.0,77.6,559.8999999999999,856.1999999999999,56.499999999999986,1699.0,강원특별자치도 고성군
강원특별자치도,고성군,2033,31068.399999999994,11.6,13.0,73.79999999999998,582.5999999999999,1049.8999999999999,55.3,1623.0,강원특별자치도 고성군
강원특별자치도,고성군,2034,30904.799999999996,11.6,13.0,69.99999999999999,609.6999999999999,1289.6000000000001,54.099999999999994,1550.0,강원특별자치도 고성군
강원특별자치도,고성군,2035,30742.1,11.6,13.0,66.29999999999998,636.8999999999999,1585.9,52.89999999999999,1481.0,강원특별자치도 고성군
강원특별자치도,고성군,2036,30581.199999999997,11.5,13.0,63.59999999999999,666.8999999999999,1951.6000000000001,51.69999999999999,1414.0,강원특별자치도 고성군
강원특별자치도,고성군,2037,30421.199999999997,11.5,13.0,59.99999999999999,698.1999999999998,2401.9,50.49999999999999,1351.0,강원특별자치도 고성군
강원특별자치도,고성군,2038,30262.1,11.5,13.0,57.29999999999999,733.7999999999997,2958.4,49.39999999999999,1290.0,강원특별자치도 고성군
강원특별자치도,고성군,2039,30104.799999999996,11.5,13.0,54.69999999999999,770.9999999999998,3645.5,48.199999999999996,1233.0,강원특별자치도 고성군
강원특별자치도,고성군,2040,29948.399999999994,11.5,13.0,51.19999999999999,812.0999999999998,4492.7,46.999999999999986,1177.0,강원특별자치도 고성군
강원특별자치도,고성군,2041,29792.899999999994,11.5,12.1,48.599999999999994,855.3999999999997,5538.9,45.89999999999999,1125.0,강원특별자치도 고성군
강원특별자치도,고성군,2042,29639.199999999997,11.4,12.1,46.199999999999996,902.9999999999998,6829.9,44.69999999999999,1074.0,강원특별자치도 고성군
강원특별자치도,고성군,2043,29486.499999999993,11.4,12.1,44.599999999999994,954.4999999999997,8423.3,43.599999999999994,1026.0,강원특별자치도 고성군
강원특별자치도,고성군,2044,29334.59999999999,11.4,12.1,42.199999999999996,1010.0999999999997,10389.3,42.39999999999999,980.0,강원특별자치도 고성군
강원특별자치도,고성군,2045,29184.499999999993,11.4,12.1,39.8,1070.2999999999995,12814.3,42.19999999999999,936.0,강원특별자치도 고성군
강원특별자치도,고성군,2046,29035.399999999994,11.4,12.1,38.3,1135.3999999999996,15808.1,41.099999999999994,894.0,강원특별자치도 고성군
강원특별자치도,고성군,2047,28887.099999999995,11.4,12.1,35.99999999999999,1206.9999999999995,19503.100000000002,39.89999999999999,854.0,강원특별자치도 고성군
강원특별자치도,고성군,2048,28739.799999999996,11.4,12.1,34.49999999999999,1283.5999999999995,24061.2,38.8,816.0,강원특별자치도 고성군
강원특별자치도,고성군,2049,28594.199999999997,11.4,12.1,32.3,1367.6999999999996,29686.7,38.599999999999994,779.0,강원특별자치도 고성군
강원특별자치도,고성군,2050,28449.599999999995,11.3,12.1,30.899999999999995,1458.9999999999995,36631.5,37.49999999999999,744.0,강원특별자치도 고성군
강원특별자치도,고성군,2051,28305.799999999996,11.3,12.1,29.599999999999994,1558.1999999999994,45205.5,36.39999999999999,711.0,강원특별자치도 고성군
강원특별자치도,고성군,2052,28163.899999999994,11.3,12.1,28.299999999999994,1666.8999999999992,55789.1,35.3,679.0,강원특별자치도 고성군
강원특별자치도,고성군,2053,28022.899999999994,11.3,12.1,26.099999999999998,1784.1999999999994,68850.40000000001,35.099999999999994,648.0,강원특별자치도 고성군
강원특별자치도,고성군,2054,27882.799999999996,11.3,12.1,24.799999999999997,1912.7999999999993,84969.9,33.99999999999999,619.0,강원특별자치도 고성군
강원특별자치도,고성군,2055,27743.6,11.3,11.2,23.599999999999998,2052.7999999999993,104862.3,32.89999999999999,591.0,강원특별자치도 고성군
강원특별자치도,고성군,2056,27606.1,11.3,11.2,22.299999999999997,2205.2999999999993,129417.5,32.699999999999996,565.0,강원특별자치도 고성군
강원특별자치도,고성군,2057,27468.699999999997,11.3,11.2,21.099999999999998,2372.299999999999,159722.90000000002,31.599999999999994,540.0,강원특별자치도 고성군
강원특별자치도,고성군,2058,27333.1,11.3,11.2,20.799999999999997,2553.3999999999987,197123.0,31.39999999999999,515.0,강원특별자치도 고성군
강원특별자치도,고성군,2059,27198.499999999996,11.200000000000001,11.2,19.599999999999998,2751.8999999999987,243272.0,30.299999999999994,492.0,강원특별자치도 고성군
강원특별자치도,동해시,2010,92917.0,22.7,14.6,738.1,653.9,510.1,225.70000000000002,19184.0,강원특별자치도 동해시
강원특별자치도,동해시,2011,93454.8,21.8,14.5,760.1,596.3,508.2,197.70000000000002,19138.0,강원특별자치도 동해시
강원특별자치도,동해시,2012,91753.6,21.6,14.5,744.3,646.5,481.6,200.8,18271.0,강원특별자치도 동해시
강원특별자치도,동해시,2013,92931.0,21.6,14.5,697.9000000000001,654.5,463.20000000000005,246.10000000000002,18273.0,강원특별자치도 동해시
강원특별자치도,동해시,2014,92337.2,21.7,14.5,674.5,602.2,466.5,236.2,17512.0,강원특별자치도 동해시
강원특별자치도,동해시,2015,91589.4,21.6,14.5,642.4000000000001,674.6999999999999,461.1,195.7,16903.0,강원특별자치도 동해시
강원특별자치도,동해시,2016,90927.2,18.0,14.5,633.9000000000001,636.8,431.2,189.6,16231.0,강원특별자치도 동해시
강원특별자치도,동해시,2017,90417.3,17.1,14.5,538.6,624.5,404.5,208.4,15703.0,강원특별자치도 동해시
강원특별자치도,동해시,2018,88977.4,17.0,14.5,458.9,724.5999999999999,367.3,185.1,15142.0,강원특별자치도 동해시
강원특별자치도,동해시,2019,88192.6,17.0,14.5,416.4,623.8,369.5,245.29999999999998,14536.0,강원특별자치도 동해시
강원특별자치도,동해시,2020,88058.0,17.1,14.5,399.40000000000003,695.1,315.1,205.20000000000002,14221.0,강원특별자치도 동해시
강원특별자치도,동해시,2021,87415.8,17.1,14.399999999999999,408.5,680.0,323.20000000000005,181.5,13709.0,강원특별자치도 동해시
강원특별자치도,동해시,2022,86828.90000000001,15.2,14.399999999999999,366.1,845.8,289.0,175.89999999999998,13210.0,강원특별자치도 동해시
강원특별자치도,동해시,2023,86404.9,15.299999999999999,15.399999999999999,339.5,758.6,288.1,174.70000000000002,12784.0,강원특별자치도 동해시
강원특별자치도,동해시,2024,85874.7,15.299999999999999,15.299999999999999,318.6,849.3,262.8,171.39999999999998,12331.0,강원특별자치도 동해시
강원특별자치도,동해시,2025,85388.2,14.299999999999999,15.299999999999999,299.5,808.7,255.6,167.6,11924.0,강원특별자치도 동해시
강원특별자치도,동해시,2026,84875.2,14.299999999999999,15.299999999999999,283.1,867.1,236.8,164.5,11507.0,강원특별자치도 동해시
강원특별자치도,동해시,2027,84376.3,13.4,15.2,266.8,851.8000000000001,227.9,161.5,11123.0,강원특별자치도 동해시
강원특별자치도,동해시,2028,83870.79999999999,13.4,15.2,252.4,892.1999999999999,212.7,158.5,10737.0,강원특별자치도 동해시
강원특별자치도,동해시,2029,83373.1,12.5,15.2,237.9,895.8000000000001,203.9,156.39999999999998,10376.0,강원특별자치도 동해시
강원특별자치도,동해시,2030,82879.2,12.4,15.1,225.4,923.8000000000001,191.5,153.4,10019.0,강원특별자치도 동해시
강원특별자치도,동해시,2031,82384.20000000001,12.4,15.1,212.79999999999998,934.7,181.89999999999998,150.50000000000003,9680.0,강원특별자치도 동해시
강원특별자치도,동해시,2032,81894.8,11.5,15.1,200.3,958.1999999999999,171.4,147.5,9348.0,강원특별자치도 동해시
강원특별자치도,동해시,2033,81412.0,11.5,15.1,189.6,972.8,162.7,144.5,9031.0,강원특별자치도 동해시
강원특별자치도,동해시,2034,80937.20000000001,10.6,15.0,178.89999999999998,995.5,154.1,142.5,8722.0,강원특별자치도 동해시
강원특별자치도,동해시,2035,80453.5,10.5,15.0,169.2,1011.9,146.3,139.60000000000002,8426.0,강원특별자치도 동해시
강원특별자치도,동해시,2036,79978.70000000001,10.5,15.0,159.5,1034.7,137.70000000000002,137.5,8138.0,강원특별자치도 동해시
강원특별자치도,동해시,2037,79504.8,9.6,15.0,150.8,1053.0,131.0,134.6,7861.0,강원특별자치도 동해시
강원특별자치도,동해시,2038,79035.3,9.6,14.9,142.0,1075.0,123.3,132.6,7593.0,강원특별자치도 동해시
강원특별자치도,동해시,2039,78574.8,9.6,14.9,134.2,1095.3,117.5,129.7,7335.0,강원특별자치도 동해시
강원특별자치도,동해시,2040,78105.5,8.6,14.9,127.3,1117.3,110.8,127.7,7084.0,강원특별자치도 동해시
강원특별자치도,동해시,2041,77646.1,8.6,14.9,119.6,1138.5,105.0,125.7,6843.0,강원특별자치도 동해시
강원특별자치도,동해시,2042,77192.3,8.6,14.8,113.6,1161.6,99.3,122.8,6610.0,강원특별자치도 동해시
강원특별자치도,동해시,2043,76734.3,8.6,14.8,106.8,1183.8,94.4,120.8,6385.0,강원특별자치도 동해시
강원특별자치도,동해시,2044,76283.9,7.699999999999999,14.8,100.9,1207.0,88.69999999999999,118.80000000000001,6167.0,강원특별자치도 동해시
강원특별자치도,동해시,2045,75832.6,7.699999999999999,14.8,95.0,1231.1,83.89999999999999,116.9,5957.0,강원특별자치도 동해시
강원특별자치도,동해시,2046,75387.0,7.6,14.8,90.1,1255.3000000000002,80.0,114.89999999999999,5754.0,강원특별자치도 동해시
강원특별자치도,동해시,2047,74942.0,7.6,14.7,85.1,1279.5,75.2,112.0,5558.0,강원특별자치도 동해시
강원특별자치도,동해시,2048,74500.90000000001,6.7,14.7,80.2,1304.7,71.4,110.1,5369.0,강원특별자치도 동해시
강원특별자치도,동해시,2049,74061.0,6.7,14.7,76.2,1330.8000000000002,67.5,108.1,5186.0,강원특별자치도 동해시
강원특별자치도,동해시,2050,73625.3,6.7,14.7,71.3,1357.0,63.699999999999996,106.2,5009.0,강원특별자치도 동해시
강원특별자치도,동해시,2051,73191.7,6.7,14.7,67.3,1383.3,60.800000000000004,104.2,4838.0,강원특별자치도 동해시
강원특별자치도,동해시,2052,72760.3,6.6,14.6,64.3,1410.5,56.9,102.30000000000001,4673.0,강원특별자치도 동해시
강원특별자치도,동해시,2053,72331.3,5.699999999999999,14.6,60.3,1437.6999999999998,54.0,101.3,4514.0,강원특별자치도 동해시
강원특별자치도,동해시,2054,71905.20000000001,5.699999999999999,14.6,57.3,1466.0,51.2,99.30000000000001,4360.0,강원특별자치도 동해시
강원특별자치도,동해시,2055,71482.4,5.699999999999999,14.6,54.300000000000004,1495.2,48.3,97.4,4212.0,강원특별자치도 동해시
강원특별자치도,동해시,2056,71061.6,5.699999999999999,14.6,51.3,1524.5,46.300000000000004,95.5,4068.0,강원특별자치도 동해시
강원특별자치도,동해시,2057,70643.20000000001,5.699999999999999,14.5,48.3,1554.7,43.4,93.6,3930.0,강원특별자치도 동해시
강원특별자치도,동해시,2058,70226.79999999999,4.699999999999999,14.5,45.300000000000004,1585.0,41.5,92.60000000000001,3796.0,강원특별자치도 동해시
강원특별자치도,동해시,2059,69813.6,4.699999999999999,14.5,43.199999999999996,1616.2,38.6,90.7,3666.0,강원특별자치도 동해시
강원특별자치도,삼척시,2010,74365.0,20.3,19.4,506.9,597.1,374.9,167.29999999999998,13494.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2011,74661.2,20.2,18.5,504.9,606.7,397.8,163.29999999999998,13410.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2012,74606.4,18.4,18.5,546.7,578.5,334.40000000000003,183.2,13135.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2013,75235.0,18.4,18.5,465.1,570.5,336.8,158.9,12966.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2014,74538.79999999999,19.3,18.5,446.5,619.8000000000001,350.5,173.8,12461.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2015,73144.59999999999,18.4,18.5,445.6,624.3000000000001,349.90000000000003,153.3,11764.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2016,71968.79999999999,18.0,18.5,409.1,611.2,304.8,154.4,11262.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2017,70947.7,17.9,18.5,359.4,620.5,288.5,131.6,10751.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2018,70620.6,17.0,18.5,354.1,673.4000000000001,305.7,145.9,10178.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2019,69557.4,17.0,18.5,371.6,622.2,269.5,175.70000000000002,9588.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2020,67778.0,17.9,18.5,362.59999999999997,639.9000000000001,219.9,142.79999999999998,8756.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2021,66094.2,17.9,17.599999999999998,300.5,680.0,196.8,137.5,8350.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2022,66052.1,16.8,17.599999999999998,302.9,764.2,201.0,111.1,8113.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2023,65724.09999999999,17.7,18.6,287.5,771.4000000000001,192.9,116.30000000000001,7834.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2024,65256.299999999996,17.7,17.7,275.4,795.7,181.2,110.6,7546.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2025,64797.799999999996,16.7,17.7,263.5,806.3,172.4,108.4,7263.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2026,64276.8,16.7,17.7,251.9,827.9,163.2,104.5,6994.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2027,63730.7,16.6,16.8,241.20000000000002,842.1999999999999,155.1,101.5,6733.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2028,63173.2,16.6,16.8,231.6,861.8000000000001,146.3,98.5,6483.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2029,62629.9,16.5,16.8,221.1,878.1999999999999,139.1,95.6,6242.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2030,62088.799999999996,15.6,15.9,212.6,898.1999999999999,131.5,92.6,6010.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2031,61545.8,15.6,15.9,203.20000000000002,916.3,125.1,90.5,5788.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2032,61005.2,15.5,15.9,194.7,935.8000000000001,118.6,87.5,5574.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2033,60468.0,15.5,15.9,186.4,955.2,112.3,84.5,5369.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2034,59946.8,15.4,15.0,178.10000000000002,975.5,106.9,82.5,5171.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2035,59433.5,14.5,15.0,170.8,995.1,100.69999999999999,80.4,4981.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2036,58920.3,14.5,15.0,163.5,1016.3,95.3,77.5,4797.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2037,58415.2,14.4,15.0,157.20000000000002,1037.0,91.0,75.4,4621.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2038,57917.700000000004,14.4,14.1,150.0,1059.0,85.7,73.39999999999999,4451.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2039,57421.2,14.4,14.1,143.8,1081.7,81.5,71.3,4287.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2040,56925.5,13.399999999999999,14.1,137.70000000000002,1103.7,77.2,69.3,4129.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2041,56438.9,13.399999999999999,14.1,132.4,1126.5,73.0,67.3,3977.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2042,55954.7,13.399999999999999,13.200000000000001,126.4,1150.4,69.69999999999999,65.2,3830.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2043,55472.7,13.399999999999999,13.200000000000001,121.2,1174.2,65.6,63.199999999999996,3688.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2044,54995.1,13.299999999999999,13.200000000000001,116.1,1199.0,62.3,61.2,3551.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2045,54525.4,13.299999999999999,13.200000000000001,111.0,1223.9,59.099999999999994,60.1,3420.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2046,54059.0,12.4,13.200000000000001,106.9,1249.7,56.0,58.099999999999994,3293.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2047,53598.0,12.4,12.3,101.9,1275.5,52.8,56.0,3171.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2048,53140.1,12.3,12.3,97.8,1302.3,50.6,54.9,3053.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2049,52685.0,12.3,12.3,93.80000000000001,1329.2,47.5,52.9,2940.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2050,52235.700000000004,12.3,12.3,89.69999999999999,1357.0,45.300000000000004,51.8,2831.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2051,51789.299999999996,12.3,12.3,85.7,1385.7,43.199999999999996,49.8,2726.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2052,51346.7,11.4,11.4,82.7,1414.5,40.1,48.7,2625.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2053,50909.700000000004,11.3,11.4,78.7,1443.3000000000002,38.0,47.699999999999996,2528.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2054,50474.8,11.3,11.4,75.7,1474.0,36.8,45.7,2434.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2055,50045.6,11.3,11.4,72.7,1504.8000000000002,34.699999999999996,44.6,2344.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2056,49618.4,11.3,11.4,69.69999999999999,1536.5,32.7,43.5,2257.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2057,49196.8,11.3,10.5,66.7,1568.3,30.6,42.4,2173.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2058,48777.2,10.3,10.5,63.699999999999996,1601.0,29.5,41.4,2093.0,강원특별자치도 삼척시
강원특별자치도,삼척시,2059,48362.4,10.3,10.5,60.800000000000004,1633.8000000000002,27.400000000000002,40.3,2015.0,강원특별자치도 삼척시
